MOL_ID,SMILES,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
MOL_00168,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_00169,CO[Si](C)(C)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00170,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0
MOL_00171,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
MOL_00172,CC(=O)c1ccccc1O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00173,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOL_00174,O=C(O)c1cccc(Cl)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
MOL_00175,CCCCCCCCCC=O,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
MOL_00176,Cc1ccc(C(C)(C)C)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00177,BrCBr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00178,Nc1cc(Cl)cc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00179,CCCCCCCCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_00180,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,0.0,,0.0,,,,0.0,,,,1.0,
MOL_00181,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00182,CCCCCCCCCOS(=O)(=O)[O-],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00183,O=Cc1ccc(C(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MOL_00184,CCC(Cl)CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00185,CC(C)(O)c1ccccc1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_00186,O=C1CCCN1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00187,ClCc1ccccc1Cl,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_00188,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
MOL_00189,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00190,C=CC(=O)OCCOC(=O)C=C,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,
MOL_00191,CCCC[P+](CCCC)(CCCC)CCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOL_00192,N#CCc1cccc(C(F)(F)F)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
MOL_00193,COc1cccc(Br)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00194,CCCCCCCCNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00195,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,0.0,,1.0,,1.0,0.0,0.0,,0.0,,,0.0
MOL_00196,CC1=C(C(=O)Nc2ccccc2)SCCO1,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MOL_00197,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,0.0,0.0,1.0,,1.0,0.0,,0.0,0.0,1.0,,0.0
MOL_00198,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00199,Cc1ccc2c(Br)cc(Br)c(O)c2n1,0.0,0.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,
MOL_00200,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0
MOL_00201,CC(O)COc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00202,O=P1(NCCCl)OCCCN1CCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00203,C=CC(=C)C,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00204,CC(C)O,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
MOL_00205,CC(C)OC(=O)Nc1cccc(Cl)c1,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
MOL_00206,CC(C)OC(=O)Nc1ccccc1,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00207,CC=Cc1ccc2c(c1)OCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00208,CCCC(CCC)C(=O)[O-],0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00209,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00210,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,0.0,0.0,1.0,,,0.0,,,0.0,,,1.0
MOL_00211,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00212,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,
MOL_00213,O=C(c1ccccc1)c1cc(Cl)ccc1O,0.0,0.0,,1.0,,,0.0,,0.0,0.0,1.0,0.0
MOL_00214,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00215,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
MOL_00216,CC(C)C[P+](C)(CC(C)C)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00217,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00218,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.0,,,1.0,,,,,,,1.0,
MOL_00219,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00220,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MOL_00221,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
MOL_00222,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_00223,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
MOL_00224,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O,0.0,0.0,,,,0.0,0.0,,,,,0.0
MOL_00225,O=C(O)c1ccc(O)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00226,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,0.0,,,,,,,1.0,,,1.0,
MOL_00227,CC1=CC(C)(C)Nc2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MOL_00228,Cc1cc(=O)oc2cc(O)cc(O)c12,0.0,0.0,1.0,0.0,,0.0,,,0.0,,1.0,
MOL_00229,CC(C)CNCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00230,CNC1(c2ccccc2Cl)CCCCC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_00231,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_00232,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,0.0,0.0,1.0,,1.0,,,,1.0,,1.0,0.0
MOL_00233,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0.0,,1.0,,1.0,1.0,,1.0,1.0,0.0,,
MOL_00234,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,,1.0,
MOL_00235,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0
MOL_00236,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,,,,,1.0,1.0,,1.0,0.0,0.0,1.0,
MOL_00237,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_00238,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_00239,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.0,,,,0.0,,0.0,1.0,0.0,,,
MOL_00240,NC(=O)OCC(COC(N)=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00241,CCNC(C)Cc1cccc(C(F)(F)F)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
MOL_00242,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00243,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0
MOL_00244,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,1.0,0.0
MOL_00245,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
MOL_00246,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,,,,,,,,0.0,,0.0,,
MOL_00247,CCC1(C)CC(=O)NC(=O)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_00248,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
MOL_00249,NC(=S)NNC(N)=S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00250,NC(=S)C(N)=S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
MOL_00251,CC1CN1P(=O)(N1CC1C)N1CC1C,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL_00252,O=C(Oc1ccccc1)Oc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00253,C[Hg]Cl,0.0,0.0,0.0,,0.0,,1.0,,1.0,1.0,,1.0
MOL_00254,S=c1[nH]cnc2[nH]cnc12,0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0
MOL_00255,[Hg+2],0.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0
MOL_00256,CCCCCCCCCCCCNC(=N)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
MOL_00257,CN(C)CCN(Cc1cccs1)c1ccccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00258,COc1nn(CSP(=S)(OC)OC)c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
MOL_00259,NC1=NCC2c3ccccc3Cc3ccccc3N12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOL_00260,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00261,O=C([O-])CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
MOL_00262,O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOL_00263,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00264,COc1ccc(C=CC(=O)OCCC(C)C)cc1,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0
MOL_00265,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00266,CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00267,Clc1ccc2cc3ccccc3cc2c1,0.0,,1.0,,,,,0.0,0.0,,,1.0
MOL_00268,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MOL_00269,F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0
MOL_00270,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_00271,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,,0.0
MOL_00272,CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_00273,Brc1c2ccccc2cc2ccccc12,0.0,,0.0,,1.0,,1.0,,0.0,,,1.0
MOL_00274,CCO/C=C1\N=C(c2ccccc2)OC1=O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00275,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_00276,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00277,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_00278,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_00279,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00280,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,
MOL_00281,CNC(=O)/C=C(\C)OP(=O)(OC)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00282,Cc1occc1SSc1ccoc1C,0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0
MOL_00283,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,1.0,0.0
MOL_00284,CC=CC(=O)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00285,CC1OCCC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00286,CC1CCCC(=O)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00287,CC1=C(O)C(=O)OC1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
MOL_00288,CCCCCc1ccco1,0.0,0.0,0.0,,0.0,0.0,,,0.0,,1.0,
MOL_00289,c1cnc2c(n1)CCCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00290,CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00291,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0
MOL_00292,Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)c2O)c(C)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_00293,Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0
MOL_00294,CCNc1nc(Cl)nc(NC(C)(C)C)n1,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
MOL_00295,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00296,Oc1c(Cl)cc(Cl)c2cccnc12,0.0,,1.0,,,,0.0,,1.0,1.0,1.0,1.0
MOL_00297,NC(=O)OCC(O)COc1ccc(Cl)cc1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_00298,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,1.0
MOL_00299,CCCCCCCCCCCCCCn1cc[n+](C)c1,0.0,,0.0,1.0,,,,1.0,0.0,,1.0,
MOL_00300,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],0.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,,1.0
MOL_00301,O=P(Cl)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00302,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
MOL_00303,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
MOL_00304,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,1.0,0.0,1.0,,0.0,0.0,,1.0,1.0,,1.0,1.0
MOL_00305,CN(C)CCOC(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00306,COC(=O)c1ccc(C)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00307,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0
MOL_00308,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
MOL_00309,CC(=O)C=Cc1ccccc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00310,Cc1c[nH]c(=S)[nH]c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00311,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00312,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00313,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0
MOL_00314,CC12CCC(CC1)C(C)(C)O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00315,C=COCC1CCC(CO)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00316,CC(=O)/C=C/C1=C(C)CCCC1(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00317,CC(=O)NC1CCSC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00318,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,0.0,,0.0,0.0,,,,0.0,0.0,,1.0,
MOL_00319,CC1COc2ccccc2N1C(=O)C(Cl)Cl,0.0,0.0,1.0,,0.0,,,1.0,1.0,0.0,0.0,1.0
MOL_00320,CC(N)CN,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00321,CCC(C)O,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00322,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,0.0,,,,,,,,,,,
MOL_00323,CC(O)CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00324,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00325,O=c1oc2cc(O)ccc2s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_00326,C=CCc1ccc(O)c(OC)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00327,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_00328,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O,0.0,0.0,1.0,,,,,,0.0,,,1.0
MOL_00329,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_00330,C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
